date,city,delivery_cost,marketing_cost,refunds_cost
2024-12-27,Delhi,389024.14,406385.48,143006.01
2024-12-27,Pune,512449.27,80846.8,135241.54
2024-12-27,Hyderabad,327077.56,264420.71,142578.13
2024-12-27,Chennai,428179.69,217429.11,99271.18
2024-12-27,Kolkata,624427.45,122060.05,23226.72
2024-12-28,Mumbai,521615.71,82197.4,18366.95
2024-12-28,Bangalore,607649.34,331219.19,61603.56
2024-12-28,Delhi,597295.81,391066.22,88075.64
2024-12-28,Pune,334457.06,99810.11,62637.8
2024-12-28,Hyderabad,138781.34,284253.59,141703.35
2024-12-28,Chennai,574330.17,228152.36,68413.37
2024-12-28,Kolkata,230696.68,419076.08,137914.53
2024-12-29,Mumbai,448031.62,399326.72,135458.76
2024-12-29,Bangalore,123508.79,303015.41,45479.81
2024-12-29,Delhi,513944.11,118889.67,142874.57
2024-12-29,Pune,512459.42,285863.58,120590.42
2024-12-29,Hyderabad,585706.63,410072.06,50877.32
2024-12-29,Chennai,589824.1,192713.44,128128.1
2024-12-29,Kolkata,423371.79,343718.61,99825.25
2024-12-30,Mumbai,619676.06,137835.84,101005.47
2024-12-30,Bangalore,487567.09,316816.44,157631.66
2024-12-30,Delhi,420398.56,392367.37,19659.72
2024-12-30,Pune,178576.18,260805.05,144748.56
2024-12-30,Hyderabad,297222.0,206389.05,68383.94
2024-12-30,Chennai,231754.08,282421.77,129475.18
2024-12-30,Kolkata,483352.49,123110.11,18818.63
