ticket_id,customer_id,issue_type,resolution_time_hrs,compensation_amount
6289,13179,Wrong Item,44.8,300
6290,32530,Late Delivery,39.5,50
6291,20172,Payment Issue,41.4,300
6292,49370,Late Delivery,59.3,100
6293,15775,Wrong Item,47.6,100
6294,67504,Late Delivery,68.3,50
6295,104039,Wrong Item,22.4,0
6296,15707,Wrong Item,5.7,100
6297,20440,Wrong Item,54.8,0
6298,18534,Missing Item,26.7,0
6299,119789,Wrong Item,46.2,0
6300,63316,Late Delivery,27.3,0
6301,65847,Late Delivery,2.4,0
6302,74391,Wrong Item,45.5,200
6303,4695,Payment Issue,33.0,100
6304,108068,Wrong Item,34.5,0
6305,37387,Late Delivery,39.7,100
6306,55268,Wrong Item,46.1,0
6307,97673,Missing Item,43.9,0
6308,56912,Missing Item,37.3,50
6309,107563,Payment Issue,47.1,0
6310,95841,Late Delivery,64.5,0
6311,58884,Missing Item,13.2,200
6312,113755,Missing Item,25.7,0
6313,32170,Missing Item,22.8,0
6314,115899,Wrong Item,34.6,0
6315,26358,Late Delivery,50.4,100
6316,74042,Wrong Item,20.0,0
6317,34284,Payment Issue,56.2,100
6318,60591,Late Delivery,71.3,100
6319,13086,Missing Item,36.2,0
6320,93535,Late Delivery,50.3,100
6321,76460,Missing Item,31.8,0
6322,79673,Late Delivery,14.6,0
6323,119730,Late Delivery,70.3,0
6324,83952,Late Delivery,49.2,200
6325,9996,Late Delivery,10.0,100
6326,27259,Wrong Item,47.5,300
6327,117033,Late Delivery,8.7,50
6328,61044,Payment Issue,56.4,0
6329,28474,Wrong Item,15.0,50
6330,9186,Late Delivery,23.6,0
6331,112583,Late Delivery,71.3,0
6332,102942,Late Delivery,31.3,0
6333,57230,Late Delivery,35.7,0
6334,68526,Wrong Item,5.1,0
6335,41687,Wrong Item,36.1,50
6336,113111,Missing Item,2.6,50
6337,27754,Late Delivery,39.3,0
6338,34112,Late Delivery,46.0,200
6339,63115,Late Delivery,6.9,0
6340,11701,Wrong Item,36.9,0
6341,41053,Late Delivery,35.2,0
6342,82902,Wrong Item,21.0,0
6343,59152,Wrong Item,65.5,300
6344,22316,Missing Item,21.0,0
6345,103759,Late Delivery,27.5,300
6346,109915,Wrong Item,44.0,100
6347,11290,Wrong Item,1.3,0
6348,80765,Wrong Item,55.8,0
6349,79397,Missing Item,64.6,100
6350,77756,Missing Item,58.9,0
6351,43541,Late Delivery,36.3,0
6352,38391,Wrong Item,46.7,300
6353,20845,Payment Issue,41.7,200
6354,29420,Late Delivery,20.8,0
6355,43640,Payment Issue,55.9,50
6356,33876,Payment Issue,5.0,50
6357,89746,Late Delivery,65.7,0
6358,56624,Payment Issue,54.8,50
6359,28961,Payment Issue,66.6,100
6360,77388,Wrong Item,19.5,0
6361,50781,Missing Item,47.1,0
6362,31839,Payment Issue,41.3,0
6363,86610,Wrong Item,8.2,0
6364,65499,Late Delivery,51.4,0
6365,68220,Late Delivery,54.7,0
6366,101438,Wrong Item,18.4,50
6367,87498,Late Delivery,39.5,0
6368,32150,Late Delivery,5.1,50
6369,21650,Late Delivery,59.6,50
6370,20612,Wrong Item,64.6,0
6371,1682,Late Delivery,55.0,50
6372,57813,Late Delivery,4.3,50
6373,4336,Wrong Item,28.2,0
6374,76790,Wrong Item,65.5,100
6375,54817,Late Delivery,35.8,100
6376,2911,Late Delivery,53.3,0
6377,24018,Missing Item,28.2,50
6378,26280,Wrong Item,10.0,50
6379,80884,Late Delivery,14.4,0
6380,18795,Late Delivery,69.1,0
6381,22179,Late Delivery,30.4,0
6382,10771,Payment Issue,44.0,200
6383,100560,Wrong Item,68.2,300
6384,111093,Missing Item,14.9,100
6385,116217,Wrong Item,26.8,50
6386,10592,Late Delivery,20.0,0
6387,46709,Wrong Item,1.6,300
6388,19511,Late Delivery,45.1,200
6389,105912,Late Delivery,16.4,0
6390,66493,Payment Issue,18.4,100
6391,4056,Missing Item,6.4,0
6392,16550,Wrong Item,39.9,0
6393,115637,Late Delivery,27.8,200
6394,109450,Late Delivery,60.7,50
6395,90260,Wrong Item,35.3,200
6396,93127,Late Delivery,8.7,200
6397,64863,Late Delivery,60.2,0
6398,56037,Late Delivery,30.8,50
6399,86613,Late Delivery,59.1,100
6400,115807,Late Delivery,34.5,0
6401,52130,Wrong Item,53.7,100
6402,25407,Late Delivery,37.8,0
6403,61943,Wrong Item,15.0,50
6404,31792,Wrong Item,52.5,100
6405,58989,Payment Issue,69.1,0
6406,111657,Missing Item,68.5,0
6407,100189,Late Delivery,47.7,0
6408,108320,Missing Item,35.4,0
6409,70058,Late Delivery,67.5,0
6410,102002,Wrong Item,6.9,0
6411,4122,Late Delivery,11.5,0
6412,30315,Wrong Item,71.7,0
6413,35285,Late Delivery,65.9,100
6414,49690,Late Delivery,22.4,100
6415,79117,Late Delivery,12.1,0
6416,58732,Late Delivery,55.2,200
6417,107034,Wrong Item,26.8,300
6418,70766,Wrong Item,9.0,100
6419,14098,Missing Item,34.1,100
6420,76937,Late Delivery,54.9,50
6421,69012,Payment Issue,54.3,300
6422,112570,Late Delivery,30.1,100
6423,96461,Wrong Item,12.1,100
6424,98937,Wrong Item,49.1,50
6425,30691,Missing Item,56.3,50
6426,31237,Late Delivery,4.9,0
6427,45571,Late Delivery,9.8,0
6428,12941,Payment Issue,42.3,0
6429,93710,Payment Issue,54.1,100
6430,35426,Wrong Item,15.6,200
6431,31306,Late Delivery,42.8,100
6432,106530,Wrong Item,63.2,0
6433,36317,Wrong Item,19.7,0
6434,45320,Late Delivery,18.8,0
6435,82731,Late Delivery,60.9,100
6436,56705,Wrong Item,26.1,0
6437,51492,Late Delivery,7.2,50
6438,91784,Late Delivery,58.1,100
6439,68631,Payment Issue,47.7,0
6440,79081,Wrong Item,35.4,0
6441,40155,Late Delivery,64.4,200
6442,17259,Wrong Item,58.9,200
6443,88245,Late Delivery,65.5,100
6444,30952,Missing Item,14.2,50
6445,1187,Wrong Item,39.0,0
6446,3550,Late Delivery,6.6,0
6447,67283,Missing Item,2.4,200
6448,42101,Late Delivery,59.4,0
6449,58877,Wrong Item,17.2,100
6450,63114,Wrong Item,38.4,100
6451,16485,Payment Issue,62.8,0
6452,30330,Late Delivery,45.7,100
6453,61436,Late Delivery,61.9,0
6454,68481,Wrong Item,29.4,50
6455,9432,Late Delivery,63.4,0
6456,49032,Wrong Item,20.7,0
6457,30804,Late Delivery,52.9,0
6458,18359,Missing Item,7.9,100
6459,71460,Wrong Item,68.3,0
6460,37753,Late Delivery,12.5,0
6461,103698,Payment Issue,38.6,0
6462,17301,Payment Issue,48.0,0
6463,104385,Missing Item,21.3,0
6464,70279,Wrong Item,45.1,0
6465,39744,Payment Issue,70.4,0
6466,84880,Late Delivery,31.5,100
6467,49936,Wrong Item,53.3,0
6468,65973,Late Delivery,42.4,200
6469,26039,Missing Item,59.2,0
6470,53781,Missing Item,56.9,0
6471,108867,Missing Item,39.4,0
6472,104447,Wrong Item,7.2,200
6473,73513,Missing Item,58.6,0
6474,12371,Payment Issue,12.3,0
6475,19404,Wrong Item,3.7,0
6476,12323,Payment Issue,62.7,0
6477,116777,Wrong Item,1.1,50
6478,71050,Late Delivery,25.6,100
6479,98445,Late Delivery,10.3,100
6480,109318,Late Delivery,7.1,300
6481,92320,Late Delivery,18.3,50
6482,26732,Late Delivery,44.6,50
6483,9860,Wrong Item,54.5,0
6484,37691,Late Delivery,68.3,0
6485,108723,Late Delivery,71.2,0
6486,71182,Late Delivery,10.3,200
6487,40272,Late Delivery,66.3,200
6488,65344,Late Delivery,26.0,50
6489,91811,Missing Item,16.1,50
6490,66004,Missing Item,42.9,0
6491,89210,Wrong Item,28.2,0
6492,85945,Missing Item,39.2,0
6493,117056,Late Delivery,52.5,300
6494,114299,Missing Item,69.5,200
6495,11063,Late Delivery,63.4,0
6496,25167,Missing Item,29.8,0
6497,70111,Late Delivery,47.3,100
6498,64684,Missing Item,16.5,0
6499,118074,Missing Item,19.8,0
6500,42522,Missing Item,60.2,200
6501,69785,Late Delivery,4.5,100
6502,46559,Late Delivery,39.8,50
6503,62970,Late Delivery,57.7,50
6504,77075,Late Delivery,59.6,50
6505,43942,Late Delivery,11.7,0
6506,81342,Missing Item,25.9,50
6507,36143,Payment Issue,13.4,0
6508,14829,Missing Item,19.1,100
6509,3941,Missing Item,13.2,0
6510,84182,Wrong Item,31.8,200
6511,67447,Wrong Item,57.2,300
6512,21016,Late Delivery,65.5,50
6513,112718,Late Delivery,70.4,100
6514,39933,Missing Item,71.0,100
6515,92598,Wrong Item,5.8,50
6516,30001,Wrong Item,53.2,300
6517,111649,Late Delivery,38.3,50
6518,33808,Wrong Item,70.0,200
6519,70382,Wrong Item,19.3,300
6520,113521,Payment Issue,6.6,0
6521,52112,Missing Item,35.1,50
6522,25166,Wrong Item,59.7,200
6523,115815,Late Delivery,55.9,0
6524,71728,Late Delivery,26.1,50
6525,31622,Late Delivery,14.2,100
6526,2336,Late Delivery,24.7,0
6527,45588,Late Delivery,32.3,50
6528,30431,Missing Item,0.9,100
6529,35053,Payment Issue,28.2,0
6530,96176,Wrong Item,50.7,0
6531,8333,Late Delivery,54.4,0
6532,110994,Late Delivery,59.6,0
6533,72389,Wrong Item,67.3,0
6534,91193,Wrong Item,11.3,0
6535,69699,Late Delivery,10.4,50
6536,40329,Late Delivery,33.5,0
6537,30472,Wrong Item,40.3,50
6538,23234,Late Delivery,48.8,50
6539,27488,Payment Issue,34.4,0
6540,60537,Late Delivery,25.8,100
6541,79199,Late Delivery,48.0,0
6542,81021,Wrong Item,54.1,0
6543,51206,Missing Item,43.5,0
6544,104527,Missing Item,9.6,100
6545,78744,Wrong Item,22.4,200
6546,46034,Payment Issue,45.0,200
6547,18172,Missing Item,16.1,0
6548,53876,Missing Item,4.7,0
6549,46141,Missing Item,61.6,50
6550,76877,Wrong Item,72.0,50
6551,44567,Late Delivery,35.2,0
6552,41607,Wrong Item,46.0,200
6553,53203,Missing Item,2.5,200
6554,110699,Late Delivery,47.5,0
6555,61935,Late Delivery,37.5,0
6556,90702,Late Delivery,15.9,0
6557,26344,Late Delivery,61.0,0
6558,75213,Payment Issue,33.6,100
6559,39093,Late Delivery,52.7,0
6560,103026,Missing Item,28.5,50
6561,51609,Late Delivery,28.9,200
6562,45985,Late Delivery,14.3,0
6563,98720,Late Delivery,48.7,0
6564,15514,Payment Issue,9.8,100
6565,94117,Missing Item,62.4,100
6566,26083,Wrong Item,34.8,0
6567,58972,Late Delivery,17.3,0
6568,32023,Late Delivery,71.0,0
6569,72579,Wrong Item,22.5,100
6570,86161,Missing Item,38.3,0
6571,89207,Late Delivery,62.3,0
6572,73546,Wrong Item,30.2,100
6573,114182,Missing Item,25.3,0
6574,66013,Missing Item,61.4,100
6575,47612,Late Delivery,69.1,0
6576,95495,Wrong Item,29.2,0
6577,28732,Late Delivery,52.4,0
6578,107070,Missing Item,56.3,0
6579,34186,Wrong Item,52.5,50
6580,17565,Missing Item,51.8,50
6581,39433,Late Delivery,30.3,50
6582,71300,Late Delivery,67.0,200
6583,87917,Payment Issue,62.6,0
6584,1206,Missing Item,43.5,100
6585,75138,Wrong Item,39.7,50
6586,103215,Payment Issue,47.1,0
6587,44230,Late Delivery,66.7,300
6588,69271,Late Delivery,54.6,100
6589,63121,Missing Item,5.6,100
6590,77904,Wrong Item,58.0,50
6591,19804,Missing Item,51.2,0
6592,10053,Missing Item,53.9,300
6593,11987,Late Delivery,7.2,0
6594,64966,Payment Issue,69.7,100
6595,97626,Missing Item,70.5,0
6596,86637,Late Delivery,61.1,0
6597,61416,Late Delivery,55.2,0
6598,44971,Late Delivery,43.8,200
6599,68502,Late Delivery,47.6,0
6600,38031,Wrong Item,30.1,300
6601,87129,Wrong Item,29.9,0
6602,29319,Payment Issue,47.7,0
6603,53627,Late Delivery,8.4,0
6604,64115,Late Delivery,24.2,50
6605,9621,Late Delivery,2.7,0
6606,37799,Payment Issue,23.7,0
6607,113145,Missing Item,28.0,50
6608,65519,Wrong Item,52.1,0
6609,109202,Late Delivery,40.1,0
6610,59094,Late Delivery,6.0,200
6611,32124,Wrong Item,21.1,0
6612,24048,Payment Issue,64.5,0
6613,30964,Missing Item,22.0,50
6614,99305,Late Delivery,61.3,0
6615,19625,Late Delivery,4.9,200
6616,17382,Wrong Item,33.7,0
6617,107912,Missing Item,40.9,0
6618,40789,Late Delivery,69.6,0
6619,39869,Late Delivery,31.1,0
6620,67972,Wrong Item,27.0,0
6621,116601,Late Delivery,48.3,100
6622,108869,Late Delivery,10.9,0
6623,18614,Late Delivery,40.8,0
6624,53919,Late Delivery,24.2,0
6625,38572,Missing Item,58.6,0
6626,77770,Missing Item,10.9,0
6627,109711,Late Delivery,61.4,0
6628,87490,Late Delivery,59.5,100
6629,71953,Missing Item,5.4,50
6630,84678,Late Delivery,50.1,0
6631,86897,Wrong Item,32.3,0
6632,6413,Wrong Item,9.0,0
6633,58835,Payment Issue,48.8,0
6634,85401,Wrong Item,46.5,0
6635,87521,Missing Item,28.2,300
6636,16748,Late Delivery,19.9,0
6637,60919,Wrong Item,12.0,0
6638,21263,Wrong Item,1.9,50
6639,101105,Late Delivery,70.0,300
6640,78097,Wrong Item,63.3,100
6641,29646,Late Delivery,2.6,300
6642,47781,Late Delivery,12.4,100
6643,88593,Wrong Item,1.5,100
6644,99861,Missing Item,28.4,100
6645,116206,Late Delivery,8.2,0
6646,773,Late Delivery,4.5,100
6647,85147,Payment Issue,62.7,100
6648,70821,Payment Issue,20.7,300
6649,84224,Wrong Item,10.5,100
6650,1333,Wrong Item,42.6,0
6651,107943,Wrong Item,5.9,0
6652,118227,Wrong Item,17.7,50
6653,93499,Late Delivery,36.4,50
6654,114149,Late Delivery,10.5,0
6655,7501,Wrong Item,24.0,0
6656,51015,Late Delivery,11.5,0
6657,33142,Late Delivery,28.6,300
6658,117029,Late Delivery,6.0,0
6659,23154,Late Delivery,11.6,0
6660,62447,Late Delivery,50.8,200
6661,64533,Late Delivery,71.5,100
6662,63239,Wrong Item,64.5,100
6663,81673,Late Delivery,51.6,100
6664,78970,Late Delivery,17.6,0
6665,71718,Late Delivery,32.7,0
6666,57600,Wrong Item,58.7,0
6667,18319,Wrong Item,21.3,50
6668,9383,Late Delivery,45.9,0
6669,93148,Wrong Item,39.6,0
6670,25356,Wrong Item,39.4,0
6671,102646,Late Delivery,41.9,0
6672,71303,Missing Item,28.5,0
6673,53020,Late Delivery,35.3,100
6674,114455,Missing Item,23.6,100
6675,26737,Missing Item,39.9,0
6676,42691,Late Delivery,57.8,100
6677,49973,Wrong Item,27.4,0
6678,71058,Payment Issue,42.6,0
6679,107042,Payment Issue,27.0,0
6680,29296,Payment Issue,28.9,0
6681,103914,Wrong Item,54.8,0
6682,110558,Late Delivery,67.8,200
6683,116917,Payment Issue,36.2,100
6684,821,Late Delivery,46.7,0
6685,45423,Missing Item,49.8,0
6686,101823,Late Delivery,26.4,0
6687,58996,Wrong Item,44.0,0
6688,38254,Wrong Item,8.1,0
6689,87829,Wrong Item,70.2,0
6690,96906,Late Delivery,57.4,0
6691,68681,Missing Item,35.9,0
6692,117778,Late Delivery,23.6,0
6693,35122,Late Delivery,15.1,0
6694,51349,Late Delivery,28.2,0
6695,19709,Late Delivery,4.9,0
6696,118921,Late Delivery,32.3,200
6697,90934,Late Delivery,3.9,100
6698,64425,Late Delivery,29.1,0
6699,16730,Missing Item,17.8,0
6700,58455,Late Delivery,52.6,100
6701,101023,Late Delivery,27.5,0
6702,2108,Late Delivery,58.5,0
6703,365,Missing Item,31.9,100
6704,2644,Payment Issue,24.1,0
6705,63856,Late Delivery,28.4,0
6706,109972,Late Delivery,64.3,0
6707,95270,Wrong Item,33.6,0
6708,25486,Missing Item,71.1,100
6709,79413,Wrong Item,20.4,50
6710,11913,Payment Issue,46.5,100
6711,84889,Late Delivery,40.1,50
6712,11756,Missing Item,54.4,0
6713,50048,Wrong Item,62.9,0
6714,114167,Wrong Item,22.1,100
6715,69091,Missing Item,14.2,200
6716,76468,Payment Issue,18.6,200
6717,102810,Late Delivery,35.8,50
6718,87753,Wrong Item,13.2,300
6719,45275,Late Delivery,5.6,0
6720,91923,Wrong Item,49.6,50
6721,33875,Late Delivery,62.7,0
6722,36622,Late Delivery,20.9,0
6723,85525,Late Delivery,32.7,200
6724,64028,Late Delivery,6.7,200
6725,39353,Late Delivery,37.6,0
6726,107026,Late Delivery,16.1,100
6727,11679,Missing Item,48.6,0
6728,50714,Late Delivery,34.4,50
6729,107361,Missing Item,30.9,100
6730,102136,Late Delivery,3.7,200
6731,84229,Late Delivery,24.4,100
6732,97932,Missing Item,33.3,100
6733,41522,Late Delivery,3.8,0
6734,27709,Wrong Item,71.2,100
6735,39215,Late Delivery,11.6,50
6736,78241,Missing Item,7.0,0
6737,83612,Late Delivery,52.2,0
6738,113653,Wrong Item,34.2,0
6739,66512,Wrong Item,67.5,0
6740,56231,Late Delivery,16.2,100
6741,45544,Wrong Item,30.5,100
6742,46921,Missing Item,22.0,300
6743,115197,Late Delivery,44.4,100
6744,3523,Missing Item,31.0,100
6745,28833,Missing Item,10.7,50
6746,66408,Wrong Item,5.0,100
6747,111491,Missing Item,25.3,0
6748,9680,Late Delivery,67.1,100
6749,30745,Missing Item,24.2,200
6750,41330,Wrong Item,62.5,50
6751,17128,Missing Item,38.2,0
6752,92403,Wrong Item,31.5,100
6753,45161,Wrong Item,9.4,100
6754,79079,Missing Item,21.4,100
6755,80449,Missing Item,48.7,0
6756,64415,Late Delivery,62.1,50
6757,42604,Wrong Item,46.4,50
6758,118794,Late Delivery,64.0,50
6759,13003,Late Delivery,14.0,0
6760,95535,Wrong Item,23.5,0
6761,95181,Missing Item,40.8,0
6762,115683,Wrong Item,14.5,0
6763,19796,Late Delivery,16.6,50
6764,38007,Missing Item,40.3,0
6765,74690,Wrong Item,45.8,50
6766,51561,Late Delivery,36.5,100
6767,107186,Late Delivery,56.5,300
6768,29865,Wrong Item,54.7,50
6769,50093,Late Delivery,67.9,0
6770,61001,Late Delivery,20.8,0
6771,68487,Late Delivery,37.2,50
6772,117227,Late Delivery,61.9,50
6773,16883,Missing Item,21.9,50
6774,6652,Missing Item,26.5,100
6775,8973,Late Delivery,68.2,0
6776,111680,Late Delivery,7.3,0
6777,69062,Wrong Item,34.3,0
6778,54204,Late Delivery,29.8,50
6779,50795,Wrong Item,25.5,300
6780,77943,Late Delivery,26.5,0
6781,72714,Wrong Item,41.2,50
6782,79217,Late Delivery,52.9,50
6783,20514,Late Delivery,59.4,0
6784,115068,Wrong Item,22.0,100
6785,61432,Late Delivery,68.6,200
6786,115850,Late Delivery,67.7,0
6787,118161,Wrong Item,29.4,50
6788,2119,Late Delivery,11.2,50
6789,56948,Wrong Item,13.3,0
6790,62859,Missing Item,5.3,100
6791,67700,Late Delivery,38.0,50
6792,52725,Late Delivery,45.7,0
6793,74719,Late Delivery,3.7,50
6794,49433,Late Delivery,64.1,0
6795,108230,Payment Issue,41.1,100
6796,84527,Wrong Item,52.0,0
6797,70378,Missing Item,27.3,0
6798,99089,Late Delivery,53.1,0
6799,70703,Wrong Item,69.3,0
6800,19805,Late Delivery,3.0,50
6801,47989,Late Delivery,65.6,0
6802,15046,Late Delivery,36.4,0
6803,69675,Late Delivery,54.4,0
6804,20426,Wrong Item,67.3,0
6805,47659,Missing Item,21.3,100
6806,59619,Missing Item,41.3,0
6807,19381,Late Delivery,63.0,100
6808,78441,Late Delivery,23.8,0
6809,39385,Late Delivery,69.4,0
6810,23321,Wrong Item,15.4,0
6811,16983,Wrong Item,33.9,0
6812,76974,Wrong Item,38.0,0
6813,12892,Late Delivery,16.2,0
6814,27316,Late Delivery,16.8,0
6815,39618,Missing Item,24.2,100
6816,112527,Missing Item,57.4,0
6817,65391,Payment Issue,15.0,0
6818,30438,Wrong Item,36.6,100
6819,88978,Missing Item,65.5,50
6820,63625,Late Delivery,57.3,0
6821,24101,Wrong Item,38.0,100
6822,82696,Late Delivery,35.7,0
6823,72050,Missing Item,28.6,0
6824,89833,Payment Issue,5.6,100
6825,61542,Late Delivery,3.4,50
6826,79861,Late Delivery,48.9,100
6827,13009,Wrong Item,22.3,300
6828,43812,Wrong Item,38.7,50
6829,78670,Wrong Item,29.7,50
6830,8275,Missing Item,52.8,50
6831,74786,Late Delivery,59.0,100
6832,98104,Missing Item,70.7,50
6833,14395,Wrong Item,17.7,0
6834,101397,Late Delivery,40.1,0
6835,10884,Late Delivery,68.3,50
6836,112460,Wrong Item,38.7,100
6837,6428,Late Delivery,44.3,0
6838,25238,Late Delivery,52.9,200
6839,5387,Wrong Item,37.5,0
6840,37376,Late Delivery,16.7,50
6841,111528,Late Delivery,40.0,200
6842,115000,Late Delivery,49.6,50
6843,23134,Missing Item,34.3,0
6844,88400,Late Delivery,23.2,50
6845,104311,Late Delivery,57.3,100
6846,24479,Late Delivery,41.3,50
6847,43494,Late Delivery,44.4,300
6848,9525,Missing Item,24.2,100
6849,45358,Wrong Item,26.7,100
6850,42494,Missing Item,63.8,50
6851,82299,Wrong Item,39.9,0
6852,84123,Missing Item,24.7,0
6853,99822,Missing Item,17.2,100
6854,82391,Missing Item,68.9,0
6855,43724,Late Delivery,25.8,50
6856,8610,Late Delivery,36.1,0
6857,4655,Late Delivery,27.5,0
6858,102975,Missing Item,40.5,50
6859,82403,Wrong Item,56.1,50
6860,33975,Wrong Item,35.5,50
6861,17005,Missing Item,71.7,100
6862,94639,Payment Issue,45.4,0
6863,36302,Late Delivery,39.7,200
6864,82525,Missing Item,51.3,0
6865,41099,Wrong Item,22.2,0
6866,101489,Missing Item,54.4,0
6867,834,Late Delivery,12.9,0
6868,108822,Missing Item,32.7,0
6869,115278,Wrong Item,62.0,50
6870,27681,Wrong Item,19.1,0
6871,116091,Late Delivery,27.5,0
6872,74940,Wrong Item,40.1,100
6873,36133,Late Delivery,16.0,200
6874,70679,Missing Item,62.4,200
6875,77448,Late Delivery,48.9,100
6876,99576,Wrong Item,14.6,0
6877,53088,Missing Item,43.3,0
6878,90931,Wrong Item,28.3,200
6879,19543,Late Delivery,42.4,0
6880,48829,Missing Item,45.2,100
6881,89591,Late Delivery,24.5,0
6882,37091,Wrong Item,55.3,100
6883,14809,Missing Item,27.6,300
6884,81818,Wrong Item,2.7,0
6885,46194,Payment Issue,56.9,50
6886,114389,Late Delivery,30.4,50
6887,38865,Late Delivery,29.6,0
6888,72281,Wrong Item,68.0,0
6889,84065,Missing Item,43.8,0
6890,90283,Wrong Item,3.2,50
6891,5592,Wrong Item,15.6,0
6892,99882,Wrong Item,5.5,0
6893,87427,Late Delivery,42.9,200
6894,74472,Wrong Item,48.3,100
6895,75669,Late Delivery,18.7,0
6896,109601,Wrong Item,53.7,0
6897,5379,Payment Issue,30.0,200
6898,101587,Late Delivery,24.5,300
6899,80126,Late Delivery,38.1,300
6900,110397,Missing Item,32.7,200
6901,10842,Wrong Item,66.6,0
6902,10904,Late Delivery,31.4,300
6903,30883,Late Delivery,66.4,0
6904,24733,Late Delivery,36.9,0
6905,64509,Late Delivery,32.3,0
6906,8680,Wrong Item,49.0,100
6907,64184,Missing Item,23.5,0
6908,27101,Late Delivery,62.3,0
6909,80865,Late Delivery,60.5,50
6910,103296,Late Delivery,48.4,0
6911,51277,Wrong Item,47.6,0
6912,53552,Missing Item,6.7,0
6913,31579,Late Delivery,11.1,0
6914,40122,Late Delivery,51.4,50
6915,75876,Late Delivery,42.3,0
6916,25934,Wrong Item,52.3,200
6917,14573,Late Delivery,29.7,200
6918,86685,Wrong Item,30.8,200
6919,72868,Late Delivery,16.7,0
6920,97471,Late Delivery,52.0,0
6921,13285,Late Delivery,13.8,50
6922,14717,Payment Issue,19.9,50
6923,50572,Missing Item,29.1,200
6924,59540,Wrong Item,58.6,0
6925,118456,Payment Issue,33.2,0
6926,87955,Late Delivery,64.2,0
6927,81026,Wrong Item,46.2,0
6928,69304,Late Delivery,27.7,50
6929,59383,Payment Issue,41.6,0
6930,39390,Payment Issue,3.0,200
6931,117011,Late Delivery,39.8,100
6932,72916,Missing Item,35.7,0
6933,4116,Wrong Item,35.5,0
6934,102449,Payment Issue,15.5,0
6935,8240,Payment Issue,40.1,50
6936,70000,Missing Item,56.6,0
6937,81649,Late Delivery,65.6,50
6938,62655,Late Delivery,0.8,100
6939,57649,Payment Issue,67.9,100
6940,21345,Late Delivery,60.2,100
6941,84220,Wrong Item,36.5,100
6942,37141,Late Delivery,44.0,100
6943,113878,Wrong Item,70.5,100
6944,80067,Late Delivery,7.5,100
6945,18413,Wrong Item,5.5,0
6946,748,Payment Issue,22.9,0
6947,41953,Late Delivery,62.6,0
6948,52101,Late Delivery,61.6,50
6949,101069,Wrong Item,39.0,50
6950,45189,Wrong Item,18.3,0
6951,42739,Wrong Item,48.7,0
6952,90289,Wrong Item,68.5,50
6953,95480,Late Delivery,69.1,50
6954,110877,Late Delivery,39.3,100
6955,64500,Payment Issue,51.0,50
6956,6303,Wrong Item,31.4,0
6957,115407,Payment Issue,51.2,0
6958,28339,Payment Issue,71.8,0
6959,64343,Late Delivery,36.4,0
6960,108849,Payment Issue,3.9,0
